sku,digikey_url,digikey_inventory,digikey_price,digikey_status,newark_url,newark_inventory,newark_price,newark_status,combined_inventory,InStock,combined_status,last_updated,combined_stock
153158-10,https://www.digikey.com/en/products/detail/ni/153158-10/18709936,7.0,64.12,Active,https://www.newark.com/ni/153158-10/canlin-cable-test-equipment/dp/14AJ4617,0.0,57.0,NO_LONGER_STOCKED,7.0,True,Obsolete,03-17-2026,Active
153166-12,https://www.digikey.com/en/products/detail/ni/153166-12/18710653,3.0,75.38,Active,,,,,3.0,True,Active,03-17-2026,Active
153171-01,https://www.digikey.com/en/products/detail/ni/153171-01/18710414,9.0,405.0,Active,https://www.newark.com/ni/153171-01/sbrio-9694-terminal-block/dp/13AJ3232,0.0,360.0,NO_LONGER_STOCKED,9.0,True,Obsolete,03-17-2026,Active
153500-02L,https://www.digikey.com/en/products/detail/ni/153500-02L/16818585,1.0,5995.12,Active,https://www.newark.com/ni-emerson/153500-02l/pcie-6536b-digital-i-o-device/dp/13AJ3233,0.0,5329.0,NO_LONGER_STOCKED,1.0,True,Obsolete,03-17-2026,Active
153687-01,https://www.digikey.com/en/products/detail/ni/153687-01/18710236,0.0,0.0,Obsolete,https://www.newark.com/ni/153687-01/rf-cable-rf-rio-rx-to-tx/dp/13AJ3234,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,03-17-2026,Inactive
153901-01,https://www.digikey.com/en/products/detail/ni/153901-01/16647316,0.0,0.0,Active,,,,,0.0,False,Active,03-17-2026,Inactive
153901-02,https://www.digikey.com/en/products/detail/ni/153901-02/16647312,7.0,207.0,Active,https://www.newark.com/ni/153901-02/thermal-kit-sbrio-controller/dp/13AJ3236,10.0,187.68,STOCKED,17.0,True,Active,03-17-2026,Active
154041-12,https://www.digikey.com/en/products/detail/ni/154041-12/18710564,0.0,75.38,Active,https://www.newark.com/ni-emerson/154041-12/ribbon-cable-single-board-rio/dp/13AJ3238,0.0,67.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
154169-01,https://www.digikey.com/en/products/detail/ni/154169-01/18710416,0.0,267.75,Active,https://www.newark.com/ni-emerson/154169-01/ps-2-power-supply-2-pos-plug-24v2/dp/13AJ3239,0.0,238.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
154302-01,https://www.digikey.com/en/products/detail/ni/154302-01/16647796,7.0,106.88,Active,https://www.newark.com/ni/154302-01/db37f-db37m-multifunction-cable/dp/13AJ3240,7.0,96.9,STOCKED,14.0,True,Active,03-17-2026,Active
154454-01,https://www.digikey.com/en/products/detail/ni/154454-01/18710403,0.0,171.0,Active,https://www.newark.com/ni/154454-01/digital-cable-500mm-mso-logic/dp/13AJ3241,0.0,,NO_LONGER_MANUFACTURED,0.0,False,Obsolete,03-17-2026,Inactive
154742-01,https://www.digikey.com/en/products/detail/ni/154742-01/16647376,1.0,106.88,Active,,,,,1.0,True,Active,03-17-2026,Active
154939-01,https://www.digikey.com/en/products/detail/ni/154939-01/12817700,33.0,1293.75,Active,https://www.newark.com/ni/154939-01/gpib-usb-hs-gpib-control-device/dp/13AJ3245,0.0,1150.0,NO_LONGER_STOCKED,33.0,True,Obsolete,03-17-2026,Active
155475-03,https://www.digikey.com/en/products/detail/ni/155475-03/18710687,0.0,132.75,Active,https://www.newark.com/ni-emerson/155475-03/camera-cable-3m-test-equipment/dp/13AJ3246,0.0,118.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
156083-03,https://www.digikey.com/en/products/detail/ni/156083-03/18710086,0.0,227.25,Active,,,,,0.0,False,Active,03-17-2026,Inactive
156084-03,https://www.digikey.com/en/products/detail/ni/156084-03/18710714,0.0,231.75,Active,https://www.newark.com/ni-emerson/156084-03/camera-cable-3m-test-equipment/dp/13AJ3249,0.0,206.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
156084-0R5,https://www.digikey.com/en/products/detail/ni/156084-0R5/18710106,0.0,173.25,Active,https://www.newark.com/ni-emerson/156084-0r5/camera-cable-500mm-test-equipment/dp/13AJ3248,0.0,154.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
156166-01,https://www.digikey.com/en/products/detail/ni/156166-01/16648057,22.0,416.25,Active,https://www.newark.com/ni/156166-01/shc68-c68-rdio2-digital-cable/dp/13AJ3250,20.0,377.4,STOCKED,42.0,True,Active,03-17-2026,Active
156166-02,https://www.digikey.com/en/products/detail/ni/156166-02/16648237,5.0,771.75,Active,https://www.newark.com/ni/156166-02/shc68-c68-rdio2-digital-cable/dp/14AJ4621,0.0,699.72,STOCKED,5.0,True,Active,03-17-2026,Active
156390-03,https://www.digikey.com/en/products/detail/ni/156390-03/16648347,0.0,95.62,Active,https://www.newark.com/ni-emerson/156390-03/usb-cable-3m-daq-device/dp/13AJ3270,0.0,85.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
156390-05,https://www.digikey.com/en/products/detail/ni/156390-05/16648609,0.0,117.0,Active,https://www.newark.com/ni-emerson/156390-05/usb-cable-5m-test-equipment/dp/13AJ3271,0.0,104.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
156391-03,https://www.digikey.com/en/products/detail/ni/156391-03/16648595,0.0,92.25,Active,https://www.newark.com/ni/156391-03/usb-cable-3m-test-equipment/dp/13AJ3272,0.0,82.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
156391-05,https://www.digikey.com/en/products/detail/ni/156391-05/16648792,0.0,117.0,Active,https://www.newark.com/ni-emerson/156391-05/usb-cable-5m-test-equipment/dp/13AJ3273,0.0,104.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
156866-01,https://www.digikey.com/en/products/detail/ni/156866-01/15218975,3.0,82.12,Active,,,,,3.0,True,Active,03-17-2026,Active
157230-0R5,https://www.digikey.com/en/products/detail/ni/157230-0R5/15219107,3.0,106.88,Active,https://www.newark.com/ni/157230-0r5/display-cable-500mm-test-equipment/dp/13AJ3279,0.0,95.0,NO_LONGER_STOCKED,3.0,True,Obsolete,03-17-2026,Active
157231-0R5,https://www.digikey.com/en/products/detail/ni/157231-0R5/15219074,0.0,106.88,Active,https://www.newark.com/ni-emerson/157231-0r5/display-cable-500mm-test-equipment/dp/13AJ3280,0.0,,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
157232-01,https://www.digikey.com/en/products/detail/ni/157232-01/15218943,1.0,43.88,Active,https://www.newark.com/ni-emerson/157232-01/display-cable-1m-test-equipment/dp/13AJ3282,0.0,39.0,NO_LONGER_STOCKED,1.0,True,Obsolete,03-17-2026,Active
157232-02,https://www.digikey.com/en/products/detail/ni/157232-02/15219158,1.0,59.62,Active,https://www.newark.com/ni/157232-02/display-cable-2m-test-equipment/dp/14AJ4622,0.0,53.0,NO_LONGER_STOCKED,1.0,True,Obsolete,03-17-2026,Active
157232-0R5,https://www.digikey.com/en/products/detail/ni/157232-0R5/15218925,39.0,31.5,Active,https://www.newark.com/ni-emerson/157232-0r5/display-cable-500mm-test-equipment/dp/13AJ3281,0.0,28.0,NO_LONGER_STOCKED,39.0,True,Obsolete,03-17-2026,Active
157253-01,https://www.digikey.com/en/products/detail/ni/157253-01/15219202,1.0,159.75,Active,https://www.newark.com/ni/157253-01/panel-mounting-kit-4-slot-crio/dp/13AJ3283,2.0,144.84,STOCKED,3.0,True,Active,03-17-2026,Active
157254-01,https://www.digikey.com/en/products/detail/ni/157254-01/15219050,72.0,87.75,Active,,,,,72.0,True,Active,03-17-2026,Active
157267-01,https://www.digikey.com/en/products/detail/ni/157267-01/15219159,18.0,159.75,Active,https://www.newark.com/ni/157267-01/panel-mounting-kit-8-slot-crio/dp/14AJ4623,3.0,144.84,STOCKED,21.0,True,Active,03-17-2026,Active
157268-01,https://www.digikey.com/en/products/detail/ni/157268-01/15218988,45.0,87.75,Active,https://www.newark.com/ni/157268-01/din-rail-mounting-kit-8-slot-crio/dp/13AJ3285,15.0,79.56,STOCKED,60.0,True,Active,03-17-2026,Active
157350-01,https://www.digikey.com/en/products/detail/ni/157350-01/18709875,5.0,562.5,Active,https://www.newark.com/ni/157350-01/sh96-96-2-analog-cable-1m/dp/13AJ3294,0.0,500.0,NO_LONGER_STOCKED,5.0,True,Obsolete,03-17-2026,Active
157350-03,https://www.digikey.com/en/products/detail/ni/157350-03/18709811,0.0,833.62,Active,,,,,0.0,False,Active,03-17-2026,Inactive
157350-05,https://www.digikey.com/en/products/detail/ni/157350-05/18709754,0.0,1078.88,Active,https://www.newark.com/ni-emerson/157350-05/sh96-96-2-analog-cable-5m/dp/13AJ3296,0.0,959.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
157543-020,https://www.digikey.com/en/products/detail/ni/157543-020/18709882,0.0,88.88,Active,https://www.newark.com/ni-emerson/157543-020/7-15mm-standoff-chassis/dp/14AJ7076,0.0,79.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
157543-500,https://www.digikey.com/en/products/detail/ni/157543-500/18709826,0.0,1509.75,Active,,,,,0.0,False,Active,03-17-2026,Inactive
157599-01,https://www.digikey.com/en/products/detail/ni/157599-01/18709848,11.0,273.38,Active,https://www.newark.com/ni/157599-01/shc68-68-a2-analog-cable-1m/dp/13AJ3300,23.0,247.86,STOCKED,34.0,True,Active,03-17-2026,Active
157599-02,https://www.digikey.com/en/products/detail/ni/157599-02/12817792,25.0,342.0,Active,https://www.newark.com/ni/157599-02/shc68-68-a2-analog-cable-2m/dp/13AJ3301,11.0,310.08,STOCKED,36.0,True,Active,03-17-2026,Active
157599-0R5,https://www.digikey.com/en/products/detail/ni/157599-0R5/18710537,0.0,229.5,Active,https://www.newark.com/ni-emerson/157599-0r5/shc68-68-a2-analog-cable-0-5m/dp/13AJ3299,0.0,204.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
157788-01,https://www.digikey.com/en/products/detail/ni/157788-01/18710072,0.0,46.12,Active,https://www.newark.com/ni-emerson/157788-01/usb-cable-1m-daq-device/dp/13AJ3317,0.0,41.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
157867-01,https://www.digikey.com/en/products/detail/ni/157867-01/15218972,0.0,54.0,Active,https://www.newark.com/ni-emerson/157867-01/db9m-pigtail-multifunction-cable/dp/13AJ3318,0.0,48.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
157867-02,https://www.digikey.com/en/products/detail/ni/157867-02/15219065,0.0,78.75,Active,https://www.newark.com/ni-emerson/157867-02/db9m-pigtail-multifunction-cable/dp/13AJ3319,0.0,70.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
157935-01,https://www.digikey.com/en/products/detail/ni/157935-01/15218983,0.0,30.38,Active,https://www.newark.com/ni-emerson/157935-01/power-cable-1m-test-equipment/dp/13AJ3320,0.0,27.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
158228-01,https://www.digikey.com/en/products/detail/ni/158228-01/18710385,0.0,552.38,Active,https://www.newark.com/ni-emerson/158228-01/sh96f-96m-42v-analog-cable-1m/dp/13AJ3326,0.0,491.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
158228-03,https://www.digikey.com/en/products/detail/ni/158228-03/18710384,0.0,815.62,Active,https://www.newark.com/ni-emerson/158228-03/sh96f-96m-42v-analog-cable-3m/dp/13AJ3327,0.0,725.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
158228-05,https://www.digikey.com/en/products/detail/ni/158228-05/18710300,0.0,1001.25,Active,https://www.newark.com/ni-emerson/158228-05/sh96f-96m-42v-analog-cable-5m/dp/13AJ3328,0.0,890.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
158292-01,https://www.digikey.com/en/products/detail/ni/158292-01/18710220,0.0,135.0,Active,https://www.newark.com/ni-emerson/158292-01/digital-cable-200mm-mso-logic/dp/13AJ3329,0.0,120.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
158293-01,https://www.digikey.com/en/products/detail/ni/158293-01/15219060,0.0,403.88,Active,https://www.newark.com/ni-emerson/158293-01/lemo10f-pigtail-display-cable/dp/13AJ3330,0.0,359.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
158293-02,https://www.digikey.com/en/products/detail/ni/158293-02/15219088,0.0,297.0,Active,https://www.newark.com/ni-emerson/158293-02/lemo10f-pigtail-display-cable/dp/13AJ3331,0.0,264.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
158533-01,https://www.digikey.com/en/products/detail/ni/158533-01/15219041,7.0,72.0,Active,https://www.newark.com/ni/158533-01/module-immobilization-accessory/dp/13AJ3335,0.0,64.0,NO_LONGER_STOCKED,7.0,True,Obsolete,03-17-2026,Active
158533-02,https://www.digikey.com/en/products/detail/ni/158533-02/15219069,7.0,147.38,Active,https://www.newark.com/ni-emerson/158533-02/module-immobilization-accessory/dp/13AJ3336,0.0,131.0,NO_LONGER_STOCKED,7.0,True,Obsolete,03-17-2026,Active
158534-01,https://www.digikey.com/en/products/detail/ni/158534-01/15219195,0.0,59.62,Active,https://www.newark.com/ni-emerson/158534-01/module-immobilization-accessory/dp/13AJ3337,0.0,53.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
158534-02,https://www.digikey.com/en/products/detail/ni/158534-02/15219203,3.0,120.36,Active,https://www.newark.com/ni-emerson/158534-02/module-immobilization-accessory/dp/13AJ3338,0.0,118.0,NO_LONGER_STOCKED,3.0,True,Obsolete,03-17-2026,Active
159103-02,https://www.digikey.com/en/products/detail/ni/159103-02/18710701,1.0,70.88,Active,https://www.newark.com/ni/159103-02/bnc-cable-2m-test-equipment/dp/13AJ3342,0.0,64.26,NO_LONGER_STOCKED,1.0,True,Obsolete,03-17-2026,Active
159471-01,https://www.digikey.com/en/products/detail/ni/159471-01/15218868,0.0,1.91267,Active,https://www.newark.com/ni-emerson/159471-01/extra-terminal-screw-crio/dp/14AJ7085,0.0,51.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
159473-01,https://www.digikey.com/en/products/detail/ni/159473-01/15219119,0.0,1.8,Active,https://www.newark.com/ni-emerson/159473-01/insulated-ring-terminal-crio-controller/dp/14AJ7086,0.0,48.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
179194-20,https://www.digikey.com/en/products/detail/ni/179194-20/18710204,0.0,128.25,Active,https://www.newark.com/ni-emerson/179194-20/gpib-cable-20-interface/dp/13AJ3355,0.0,114.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
180524-02,https://www.digikey.com/en/products/detail/ni/180524-02/16647641,0.0,101.25,Active,,,,,0.0,False,Active,03-17-2026,Inactive
180524-04,https://www.digikey.com/en/products/detail/ni/180524-04/16648468,0.0,65.25,Active,https://www.newark.com/ni-emerson/180524-04/ribbon-cable-400mm-test-equipment/dp/13AJ3357,0.0,58.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
180524-05,https://www.digikey.com/en/products/detail/ni/180524-05/12817876,2.0,81.6,Active,https://www.newark.com/ni/180524-05/ribbon-cable-500mm-test-equipment/dp/13AJ3358,0.0,80.0,NO_LONGER_STOCKED,2.0,True,Obsolete,03-17-2026,Active
180524-10,https://www.digikey.com/en/products/detail/ni/180524-10/12817839,4.0,132.75,Active,,,,,4.0,True,Active,03-17-2026,Active
180524-20,https://www.digikey.com/en/products/detail/ni/180524-20/16648214,4.0,132.75,Active,https://www.newark.com/ni/180524-20/ribbon-cable-2m-test-equipment/dp/14AJ4627,4.0,120.36,STOCKED,8.0,True,Active,03-17-2026,Active
180524-30,https://www.digikey.com/en/products/detail/ni/180524-30/16648150,0.0,151.88,Active,https://www.newark.com/ni-emerson/180524-30/ribbon-cable-3m-test-equipment/dp/13AJ3360,0.0,135.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
181638-01,https://www.digikey.com/en/products/detail/ni/181638-01/16648189,0.0,55.12,Active,https://www.newark.com/ni-emerson/181638-01/xa-gpib-cable-adapter-gpib-system/dp/13AJ3361,0.0,49.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182238-01,https://www.digikey.com/en/products/detail/ni/182238-01/16648815,2.0,66.38,Active,https://www.newark.com/ni/182238-01/serial-cable-1m-gpib-interface/dp/13AJ3368,1.0,60.18,STOCKED,3.0,True,Active,03-17-2026,Active
182238-02,https://www.digikey.com/en/products/detail/ni/182238-02/16648123,1.0,77.62,Active,https://www.newark.com/ni/182238-02/serial-cable-2m-gpib-interface/dp/13AJ3369,0.0,69.0,NO_LONGER_STOCKED,1.0,True,Obsolete,03-17-2026,Active
182238-04,https://www.digikey.com/en/products/detail/ni/182238-04/16647623,2.0,92.25,Active,https://www.newark.com/ni/182238-04/serial-cable-4m-gpib-interface/dp/13AJ3370,0.0,82.0,NO_LONGER_STOCKED,2.0,True,Obsolete,03-17-2026,Active
182419-01,https://www.digikey.com/en/products/detail/ni/182419-01/18710345,0.0,336.38,Active,https://www.newark.com/ni-emerson/182419-01/sh68-68-multifunction-cable-1m/dp/13AJ3371,0.0,299.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182419-02,https://www.digikey.com/en/products/detail/ni/182419-02/18710553,0.0,416.25,Active,https://www.newark.com/ni-emerson/182419-02/sh68-68-multifunction-cable-2m/dp/13AJ3372,0.0,370.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182419-05,https://www.digikey.com/en/products/detail/ni/182419-05/18710635,0.0,528.75,Active,https://www.newark.com/ni-emerson/182419-05/sh68-68-multifunction-cable-5m/dp/13AJ3373,0.0,470.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182419-10,https://www.digikey.com/en/products/detail/ni/182419-10/18710638,0.0,604.12,Active,,,,,0.0,False,Active,03-17-2026,Inactive
182482-01,https://www.digikey.com/en/products/detail/ni/182482-01/12817828,20.0,166.5,Active,https://www.newark.com/ni/182482-01/r68f-68f-ribbon-cable-1m/dp/13AJ3376,18.0,150.96,STOCKED,38.0,True,Active,03-17-2026,Active
182482-0R25,https://www.digikey.com/en/products/detail/ni/182482-0R25/16647326,14.0,155.25,Active,https://www.newark.com/ni-emerson/182482-0r25/r68f-68f-ribbon-cable-0-25m/dp/13AJ3375,0.0,138.0,NO_LONGER_STOCKED,14.0,True,Obsolete,03-17-2026,Active
182498-01,https://www.digikey.com/en/products/detail/ni/182498-01/18710503,0.0,228.38,Active,https://www.newark.com/ni-emerson/182498-01/pr50-50m-f-ribbon-cable-0-1m/dp/13AJ3377,0.0,203.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182762-01,https://www.digikey.com/en/products/detail/ni/182762-01/16647254,36.0,204.75,Active,,,,,36.0,True,Active,03-17-2026,Active
182762-02,https://www.digikey.com/en/products/detail/ni/182762-02/16647388,37.0,217.12,Active,https://www.newark.com/ni/182762-02/r100m-50f-50f-ribbon-cable-2m/dp/13AJ3380,57.0,196.86,STOCKED,94.0,True,Active,03-17-2026,Active
182762-0R5,https://www.digikey.com/en/products/detail/ni/182762-0R5/16648062,41.0,199.12,Active,https://www.newark.com/ni/182762-0r5/r100m-50f-50f-ribbon-cable-0-5m/dp/13AJ3378,5.0,180.54,STOCKED,46.0,True,Active,03-17-2026,Active
182766-01,https://www.digikey.com/en/products/detail/ni/182766-01/16648610,4.0,137.25,Active,https://www.newark.com/ni/182766-01/gpib-bulkhead-adapter-gpib-system/dp/13AJ3381,3.0,124.44,STOCKED,7.0,True,Active,03-17-2026,Active
182767-01,https://www.digikey.com/en/products/detail/ni/182767-01/16647276,0.0,129.38,Active,https://www.newark.com/ni-emerson/182767-01/gpib-bulkhead-adapter-gpib-system/dp/13AJ3382,0.0,115.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182805-010,https://www.digikey.com/en/products/detail/ni/182805-010/16648778,0.0,600.75,Active,https://www.newark.com/ni-emerson/182805-010/fiber-optic-cable-10m-bus-extender/dp/13AJ3386,0.0,534.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182805-020,https://www.digikey.com/en/products/detail/ni/182805-020/16647847,0.0,698.62,Active,https://www.newark.com/ni-emerson/182805-020/fiber-optic-cable-20m-bus-extender/dp/13AJ3387,0.0,621.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182805-030,https://www.digikey.com/en/products/detail/ni/182805-030/16647620,0.0,802.12,Active,https://www.newark.com/ni-emerson/182805-030/fiber-optic-cable-30m-bus-extender/dp/13AJ3388,0.0,713.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182805-050,https://www.digikey.com/en/products/detail/ni/182805-050/16648155,0.0,1001.25,Active,https://www.newark.com/ni-emerson/182805-050/fiber-optic-cable-50m-bus-extender/dp/13AJ3389,0.0,890.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182805-100,https://www.digikey.com/en/products/detail/ni/182805-100/16647591,0.0,1436.62,Active,https://www.newark.com/ni-emerson/182805-100/fiber-optic-cable-100m-bus-extender/dp/13AJ3390,0.0,1277.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182805-500,https://www.digikey.com/en/products/detail/ni/182805-500/16647544,0.0,5225.62,Active,,,,,0.0,False,Active,03-17-2026,Inactive
182845-01,https://www.digikey.com/en/products/detail/ni/182845-01/16648061,102.0,74.25,Active,https://www.newark.com/ni/182845-01/serial-cable-1m-gpib-interface/dp/13AJ3393,36.0,67.32,STOCKED,138.0,True,Active,03-17-2026,Active
182845-02,https://www.digikey.com/en/products/detail/ni/182845-02/16648833,1.0,82.12,Active,https://www.newark.com/ni/182845-02/serial-cable-2m-gpib-interface/dp/13AJ3394,7.0,74.46,STOCKED,8.0,True,Active,03-17-2026,Active
182845-03,https://www.digikey.com/en/products/detail/ni/182845-03/16648891,3.0,100.12,Active,https://www.newark.com/ni/182845-03/serial-cable-3m-gpib-interface/dp/13AJ3395,0.0,89.0,NO_LONGER_STOCKED,3.0,True,Obsolete,03-17-2026,Active
182846-01,https://www.digikey.com/en/products/detail/ni/182846-01/16648780,0.0,75.38,Active,https://www.newark.com/ni-emerson/182846-01/serial-cable-gpib-interface/dp/13AJ3396,0.0,67.0,NO_LONGER_STOCKED,0.0,False,Obsolete,03-17-2026,Inactive
182846-02,https://www.digikey.com/en/products/detail/ni/182846-02/16648276,0.0,84.38,Active,,,,,0.0,False,Active,03-17-2026,Inactive
183045-01,https://www.digikey.com/en/products/detail/ni/183045-01/12817699,59.0,66.38,Active,https://www.newark.com/ni/183045-01/serial-cable-1m-gpib-interface/dp/13AJ3399,6.0,60.18,STOCKED,65.0,True,Active,03-17-2026,Active
